tag,checkpoint_name,checkpoint_path,phase,epoch,global_step,is_best,best_metric,val_macro_dice,val_total_loss,val_segmentation_loss,val_distillation_loss,val_sparsity_loss,val_feature_distill_loss,val_auxiliary_loss
epoch_001,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,1,,1,0.786477764931623,0.786477764931623,2.957669282501394,0.18152047295800663,9.253829040310599,0.0,0.0,0.0
epoch_001,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,1,,1,0.786477764931623,0.786477764931623,2.957669282501394,0.18152047295800663,9.253829040310599,0.0,0.0,0.0
epoch_002,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,2,,1,0.8476776304766741,0.8476776304766741,2.543836757540703,0.11763987118716944,8.087322581898082,0.0,0.0,0.0
epoch_002,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,2,,1,0.8476776304766741,0.8476776304766741,2.543836757540703,0.11763987118716944,8.087322581898082,0.0,0.0,0.0
epoch_003,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,3,,1,0.9071475449687587,0.9071475449687587,2.1059433682398363,0.07513705437833612,6.769354121251539,0.0,0.0,0.0
epoch_003,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,3,,1,0.9071475449687587,0.9071475449687587,2.1059433682398363,0.07513705437833612,6.769354121251539,0.0,0.0,0.0
epoch_004,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,4,,1,0.9250676376124513,0.9250676376124513,1.7339118055321954,0.0529891222673045,5.603075382384387,0.0,0.0,0.0
epoch_004,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,4,,1,0.9250676376124513,0.9250676376124513,1.7339118055321954,0.0529891222673045,5.603075382384387,0.0,0.0,0.0
epoch_005,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,5,,1,0.9291620497406963,0.9291620497406963,1.4906398328867825,0.05464810410260477,4.786638923666694,0.0,0.0,0.0
epoch_005,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,5,,1,0.9291620497406963,0.9291620497406963,1.4906398328867825,0.05464810410260477,4.786638923666694,0.0,0.0,0.0
